donation_id,business_id,agency_id,hotspot_block_id,meals_allocated,agency_to_supplier_miles,supplier_to_hotspot_miles,route_total_miles,route_duration_minutes,transport_cost,distance_method
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,09TH_AV_B_ST,1.6,5.751287481110315,2.462121212121212,8.213408693231527,14.266666666666666,10.462746162411516,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,UNION_ST_W_A_ST,7.77333333333333,5.751287481110315,2.4747971844428536,8.226084665553168,16.07,11.005866012487076,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,06TH_AV_A_ST,1.9,5.751287481110315,2.477966177523264,8.229253658633578,14.455,10.530503613894853,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,05TH_AV_BEECH_ST,1.52,5.751287481110315,2.479084645669291,8.230372126779606,14.675,10.596436983019167,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,PARK_BL_B_ST,4.69,5.751287481110315,2.4890887218643125,8.240376202974627,14.458333333333332,10.53994285870516,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,06TH_AV_CEDAR_ST,1.94,5.751287481110315,2.4977879185556353,8.24907539966595,14.748333333333333,10.632345914857233,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,10TH_AV_BROADWAY,1.77,5.751287481110315,2.500646226039927,8.251933707150242,14.138333333333334,10.454059895211962,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,01ST_AV_W_C_ST,1.0,5.751287481110315,2.5125765529308834,8.263864034041198,16.088333333333335,11.040001943649088,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,11TH_AV_BROADWAY,3.33,5.751287481110315,2.545695637477133,8.296983118587448,14.576666666666668,10.61797105901535,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,05TH_AV_CEDAR_ST,10.98,5.751287481110315,2.5496724131074524,8.300959894217767,14.856666666666666,10.703826741827726,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,PARK_BL_C_ST,6.25,5.751287481110315,2.5541462856915613,8.305433766801876,14.431666666666667,10.581497718324982,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,06TH_AV_B_ST,1.65,5.751287481110315,2.567195080728545,8.31848256183886,14.476666666666667,10.604727302553089,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,10TH_AV_E_ST,2.25,5.751287481110315,2.5726631472202337,8.323950628330548,14.278333333333332,10.55020942197566,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,11TH_AV_C_ST,6.4,5.751287481110315,2.5729116956971287,8.324199176807443,14.681666666666667,10.669717763262547,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,PARK_BL_BROADWAY,1.73,5.751287481110315,2.603607432593653,8.354894913703967,14.52,10.645220134415016,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,10TH_AV_C_ST,7.4,5.751287481110315,2.604788037858904,8.356075518969218,14.618333333333334,10.675207672194384,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,09TH_AV_C_ST,6.75,5.751287481110315,2.608516265012328,8.359803746122642,15.013333333333334,10.794895291497653,osrm_openstreetmap_driving
live_donation_s00,live_s00,agency_catholic_charities_diocese_of_san_diego,09TH_AV_BROADWAY,3.616666666666669,5.751287481110315,2.6343653066094013,8.385652787719716,15.101666666666667,10.840672507555873,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,S_17TH_ST_COMMERCIAL_ST,1.75,2.9896653543307083,1.2009241032370954,4.190589457567803,8.799999999999999,5.788181321084863,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,16TH_ST_IMPERIAL_AV,5.92,2.9896653543307083,1.2787197765052096,4.268385130835918,9.008333333333333,5.908937977213076,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,S_16TH_ST_COMMERCIAL_ST,10.56,2.9896653543307083,1.331784876322278,4.321450230652986,9.028333333333332,5.955184119740713,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,19TH_ST_J_ST,1.0,2.9896653543307083,1.3913743736578381,4.381039727988546,9.533333333333333,6.149867971049073,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,17TH_ST_IMPERIAL_AV,5.48,2.9896653543307083,1.4022483695219914,4.391913723852699,9.375,6.1112919301280515,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,14TH_ST_IMPERIAL_AV,10.42,2.9896653543307083,1.402807603595005,4.392472957925714,9.34,6.101362781356876,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,Map_Border_NATIONAL_AV,12.42,2.9896653543307083,1.4300857989342242,4.419751153264933,9.475,6.162031709814682,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,14TH_ST_L_ST,8.66,2.9896653543307083,1.456866897319653,4.446532251650361,9.67,6.240072844587608,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,13TH_ST_L_ST,3.35,2.9896653543307083,1.4598494790423924,4.449514833373101,9.686666666666667,6.247270162252446,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,06TH_AV_L_ST,2.33,2.9896653543307083,1.4847043267318858,4.474369681062594,9.038333333333334,6.07436123538535,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,16TH_ST_J_ST,13.27,2.9896653543307083,1.4946462658076831,4.484311620138391,9.455,6.205180997971844,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,15TH_ST_IMPERIAL_AV,28.42,2.9896653543307083,1.5107397796866302,4.500405134017338,9.563333333333333,6.249460679630955,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,16TH_ST_K_ST,4.54,2.9896653543307083,1.522670106577587,4.512335460908295,9.833333333333332,6.338402728068081,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,I-5_SB_OFF_RA_Map_Border,6.78,2.9896653543307083,1.5353460788992286,4.5250114332299365,9.626666666666665,6.28689757814364,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,12TH_AV_PARK_BL,3.12,2.9896653543307083,1.5411869681062595,4.530852322436968,9.658333333333333,6.30070470949654,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,17TH_ST_K_ST,74.82,2.9896653543307083,1.5829431122246083,4.572608466555317,9.709999999999999,6.347724101248708,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,15TH_ST_ISLAND_AV,1.94,2.9896653543307083,1.6014599737532809,4.591125328083989,9.406666666666666,6.272060804899388,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,13TH_ST_K_ST,9.96,2.9896653543307083,1.6025163047800843,4.592181659110793,9.934999999999999,6.429162227590869,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,19TH_ST_MARKET_ST,17.87,2.9896653543307083,1.6031376759723215,4.592803030303029,9.976666666666667,6.441960858585858,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,14TH_ST_K_ST,12.91,2.9896653543307083,1.6040697327606777,4.593735087091386,9.971666666666668,6.4411900550783425,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,14TH_ST_ISLAND_AV,7.43,2.9896653543307083,1.6074872743179829,4.597152628648692,9.563333333333333,6.322988775550783,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,17TH_ST_J_ST,12.23,2.9896653543307083,1.6205982064741906,4.610263560804899,9.778333333333332,6.396557250656167,osrm_openstreetmap_driving
live_donation_s01,live_s01,agency_feeding_san_diego_south_bay,16TH_ST_MARKET_ST,21.486666666666704,2.9896653543307083,1.639177205122087,4.628842559452796,9.708333333333332,6.3899689562952355,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,KETTNER_BL_W_F_ST,1.21,5.025215242980991,0.26868090352342316,5.293896146504414,10.389999999999999,7.097069404676688,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,COLUMBIA_ST_W_G_ST,1.29,5.025215242980991,0.29334933985524536,5.3185645828362365,9.941666666666665,6.983185471844429,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,STATE_ST_Map_Border,1.17,5.025215242980991,0.3060874492961107,5.331302692277101,10.065,7.029352546130596,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,KETTNER_BL_W_E_ST,5.46,5.025215242980991,0.3340491529467908,5.359264395927782,10.303333333333333,7.121110385349558,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,STATE_ST_W_BROADWAY,1.25,5.025215242980991,0.5044291338582677,5.529644376839259,10.526666666666666,7.316668615286725,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,INDIA_ST_W_B_ST,4.75,5.025215242980991,0.5474901574803149,5.572705400461306,10.643333333333333,7.38390888212837,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,01ST_AV_W_F_ST,1.25,5.025215242980991,0.5772538375884833,5.602469080569474,10.651666666666666,7.408994556788356,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,KETTNER_BL_W_A_ST,4.27,5.025215242980991,0.6214333293565577,5.646648572337549,10.786666666666665,7.482508470532093,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,01ST_AV_W_ISLAND_AV,1.1,5.025215242980991,0.6534339457567804,5.678649188737771,10.866666666666665,7.530495605662928,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,03RD_AV_G_ST,1.8,5.025215242980991,0.6694031853972798,5.694618428378271,10.726666666666665,7.5012155611230416,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,04TH_AV_G_ST,3.92,5.025215242980991,0.6694031853972798,5.694618428378271,10.726666666666665,7.5012155611230416,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,FRONT_ST_W_C_ST,1.4,5.025215242980991,0.6761761313926669,5.701391374373658,10.741666666666665,7.510800500079536,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,02ND_AV_G_ST,1.0,5.025215242980991,0.6902812574564543,5.715496500437445,10.963333333333331,7.587096784776902,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,UNION_ST_W_C_ST,8.77,5.025215242980991,0.7237731647180465,5.748988407699038,11.056666666666665,7.640161745406823,osrm_openstreetmap_driving
live_donation_s02,live_s02,agency_feeding_san_diego_south_bay,04TH_AV_BROADWAY,3.0266666666666673,5.025215242980991,0.7475716813807364,5.772786924361728,10.995,7.640005562514913,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,02ND_AV_ISLAND_AV,2.78,5.054730374612264,0.8691740237015827,5.923904398313847,12.693333333333335,8.257278453829635,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,03RD_AV_MARKET_ST,1.0,5.054730374612264,0.9345422731249503,5.989272647737215,12.513333333333334,8.253708323391395,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_G_ST,2.23,5.054730374612264,0.9741236180704684,6.028853992682732,12.553333333333335,8.295623478883321,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,04TH_AV_BROADWAY,2.093333333333333,5.054730374612264,1.0071805654974946,6.061910940109758,12.66,8.352302314483417,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_F_ST,3.0,5.054730374612264,1.0319732760677642,6.086703650680028,12.668333333333335,8.373610052294598,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,COLUMBIA_ST_W_C_ST,1.5,5.054730374612264,1.0439657400779447,6.098696114690209,12.626666666666669,8.370397936053449,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,03RD_AV_J_ST,4.19,5.054730374612264,1.0446492483894059,6.09937962300167,12.688333333333334,8.389160457925714,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_MARKET_ST,2.88,5.054730374612264,1.0473211445160264,6.10205151912829,12.790000000000001,8.421267487870834,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_MARKET_ST,3.42,5.054730374612264,1.0549640101805455,6.109694384792809,12.860000000000001,8.447784399109203,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,04TH_AV_J_ST,1.06,5.054730374612264,1.0671428855483973,6.121873260160662,12.606666666666667,8.382095899944325,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_G_ST,2.94,5.054730374612264,1.086094706911636,6.1408250815239,12.766666666666667,8.44383261751372,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,07TH_AV_G_ST,1.58,5.054730374612264,1.0865918038654259,6.14132217847769,12.766666666666667,8.4442104111986,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,08TH_AV_G_ST,1.06,5.054730374612264,1.0888287401574803,6.143559114769745,13.010000000000002,8.517896593891674,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,03RD_AV_C_ST,4.5,5.054730374612264,1.0952910005567487,6.150021375169013,12.74,8.442932911795117,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_E_ST,3.06,5.054730374612264,1.1039280601288475,6.1586584347411115,12.826666666666668,8.4751359659588,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,STATE_ST_W_ASH_ST,2.02,5.054730374612264,1.1116330629125903,6.166363437524854,12.938333333333334,8.514026490296667,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,10TH_AV_J_ST,1.42,5.054730374612264,1.161839855245367,6.216570229857631,12.861666666666668,8.529503096914022,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,07TH_AV_F_ST,1.17,5.054730374612264,1.1635796945836314,6.218310069195896,13.211666666666668,8.63436704147777,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,08TH_AV_F_ST,1.54,5.054730374612264,1.1665622763063708,6.221292650918635,13.195,8.631703248031496,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,04TH_AV_C_ST,2.62,5.054730374612264,1.1679292929292928,6.222659667541556,12.888333333333334,8.542019958442694,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,08TH_AV_MARKET_ST,4.81,5.054730374612264,1.1694205837906626,6.224150958402927,13.351666666666668,8.68022278394178,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_BROADWAY,8.71,5.054730374612264,1.1756964328322594,6.230426807444523,12.985000000000001,8.576520206991171,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_K_ST,3.67,5.054730374612264,1.182593653066094,6.237324027678358,12.838333333333335,8.538373205479997,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_ISLAND_AV,1.83,5.054730374612264,1.2024775312176887,6.257207905829953,12.750000000000002,8.527353008430765,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,09TH_AV_G_ST,1.44,5.054730374612264,1.2086291060208383,6.2633594806331025,13.233333333333334,8.67501431639227,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,04TH_AV_B_ST,11.62,5.054730374612264,1.2388277459635728,6.293558120575836,13.131666666666668,8.667888893859857,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,11TH_AV_MARKET_ST,1.08,5.054730374612264,1.2407539966595085,6.2954843712717725,13.250000000000002,8.704359788833214,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_E_ST,1.67,5.054730374612264,1.2467812972242105,6.301511671836474,13.413333333333334,8.757259981706833,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_C_ST,1.96,5.054730374612264,1.2486454108009226,6.303375785413187,13.146666666666668,8.679787819136244,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_J_ST,1.17,5.054730374612264,1.258835898353615,6.313566272965879,12.941666666666668,8.626886756342957,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,07TH_AV_E_ST,1.86,5.054730374612264,1.2591465839497336,6.313876958561997,13.456666666666667,8.779477044062673,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,09TH_AV_F_ST,4.19,5.054730374612264,1.275364372067128,6.330094746679392,13.458333333333334,8.792295618587449,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,07TH_AV_BROADWAY,2.67,5.054730374612264,1.2824480036586337,6.337178378270898,13.358333333333334,8.76809584526366,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,10TH_AV_G_ST,4.5,5.054730374612264,1.298665791776028,6.353396166388292,13.238333333333333,8.74492136423288,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_F_ST,6.38,5.054730374612264,1.2997842599220553,6.354514634534319,13.443333333333335,8.806417233357195,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,08TH_AV_BROADWAY,5.5,5.054730374612264,1.3068678915135608,6.361598266125824,13.561666666666667,8.846807737811183,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,07TH_AV_ISLAND_AV,6.27,5.054730374612264,1.3084834566133778,6.363213831225642,13.080000000000002,8.705542511731489,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,11TH_AV_G_ST,1.46,5.054730374612264,1.3107203929054323,6.365450767517697,13.445,8.815221749980116,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,10TH_AV_ISLAND_AV,1.0,5.054730374612264,1.313827248866619,6.368557623478883,13.191666666666668,8.742638516066172,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,05TH_AV_B_ST,4.31,5.054730374612264,1.3208487433389007,6.3755791179511645,13.273333333333333,8.77213457408733,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_BROADWAY,4.25,5.054730374612264,1.3283673347649727,6.383097709377237,13.273333333333333,8.777848703571145,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,03RD_AV_A_ST,21.4,5.054730374612264,1.3412297184442854,6.39596009305655,13.961666666666668,8.991256059611867,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,PARK_BL_MARKET_ST,1.67,5.054730374612264,1.3939841326652351,6.448714507277499,13.525000000000002,8.902168858864233,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,07TH_AV_B_ST,1.58,5.054730374612264,1.4274139028076034,6.482144277419867,13.773333333333333,9.001040761950211,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,13TH_ST_ISLAND_AV,4.85,5.054730374612264,1.436858744929611,6.491589119541875,13.540000000000001,8.93919106418516,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,09TH_AV_BROADWAY,5.283333333333331,5.054730374612264,1.4370451562872821,6.491775530899546,13.706666666666667,8.988638292372544,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,14TH_ST_F_ST,5.27,5.054730374612264,1.4582339139425755,6.51296428855484,13.68,8.99685285930168,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,13TH_ST_F_ST,1.98,5.054730374612264,1.458296051061799,6.513026425674063,13.68,8.996900083512287,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,13TH_ST_G_ST,2.92,5.054730374612264,1.4593523820886025,6.514082756700867,13.628333333333334,8.982418172870435,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,06TH_AV_ASH_ST,1.08,5.054730374612264,1.4660631909647657,6.52079356557703,13.591666666666669,8.976671165394098,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego_south_bay,09TH_AV_E_ST,9.219999999999885,5.054730374612264,1.4808518253400142,6.5355821999522785,13.49,8.957834138630398,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego,09TH_AV_E_ST,20.600000000000115,16.65454992841804,1.4808518253400142,18.135401753758053,29.15166666666667,22.406940055078344,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego,08TH_AV_E_ST,27.39,16.65454992841804,1.4812246480553568,18.135774576473395,29.153333333333336,22.407716455897557,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego,13TH_ST_MARKET_ST,5.0,16.65454992841804,1.4853256979241232,18.13987562634216,29.431666666666672,22.4931735315756,osrm_openstreetmap_driving
live_donation_s03,live_s03,agency_feeding_san_diego,14TH_ST_MARKET_ST,4.69,16.65454992841804,1.5265847450886822,18.181134673506723,29.328333333333337,22.49396096297622,osrm_openstreetmap_driving
